Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
01/05/2012,19:52:00,MCP,"2nd district, Bethesda",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,OLD GEORGETOWN RD/RYLAND DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003.0,HOND,4S,BLACK,Citation,21-801.1,Transportation Article,No,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,
10/15/2015,08:55:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,ST. PAUL ST. @ PERRY AVE,39.0330633333333,-77.0697216666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011.0,HOND,ACCORD,BLACK,Citation,21-201(a1),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0330633333333, -77.0697216666667)"
05/18/2012,10:07:00,MCP,"3rd district, Silver Spring",OPERATOR NOT RESTRAINED BY SEATBELT,NEW HAMPSHIRE AVE/OVERLOOK DR,39.0247935333333,-76.9800015333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2010.0,CHEVROLET,EXPRESS,WHITE,Citation,22-412.3(b),Transportation Article,No,HISPANIC,M,DUMFRIES,VA,VA,A - Marked Patrol,"(39.0247935333333, -76.9800015333333)"
12/01/2016,11:48:00,MCP,Headquarters and Special Operations,DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,UNIV BLVD/GRANDVIEW,39.0413333333333,-77.05259,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007.0,DODGE,CALIBER,SILVER,Warning,13-411(f),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0413333333333, -77.05259)"
04/05/2012,23:39:00,MCP,"2nd district, Bethesda",ATTEMPTING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,636 UNIVERSITY BLVD,39.0003426833333,-76.9951599833333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996.0,OLDSMOBILE,EIGHTYEIGHT,MAROON,Citation,16-101(a),Transportation Article,No,BLACK,F,SILVER SPRING,MD,VA,A - Marked Patrol,"(39.0003426833333, -76.9951599833333)"
03/07/2014,20:06:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,10800 GEORGIA AVENUE,39.0324466666667,-77.048795,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007.0,FORD,EXPLORER,BLACK,Citation,13-401(h),Transportation Article,No,BLACK,M,UPPER MARLBORO,MD,MD,A - Marked Patrol,"(39.0324466666667, -77.048795)"
08/18/2015,13:57:00,MCP,"4th district, Wheaton","FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,",GEORGIA AVE / ROSSMOOR BLVD,39.1021166666667,-77.0769733333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004.0,TOYOTA,SEQUOIA,"GREEN, DK",Citation,21-405(e1),Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1021166666667, -77.0769733333333)"
11/23/2016,20:08:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY DESIGNATED LANE DIRECTIONS,CONNECTICUT AVE/  DEAN RD,39.0741833333333,-77.0789933333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006.0,NISS,TK,GRAY,Warning,21-309(d),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0741833333333, -77.0789933333333)"
11/23/2016,00:42:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN,PINEY BRANCH RD / UNIVERSITY BLVD E,38.9946716666667,-76.99295,No,Yes,No,No,No,No,No,No,No,No,VA,02 - Automobile,2008.0,AUDI,4S A4,BLACK,Warning,21-202(i1),Transportation Article,No,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9946716666667, -76.99295)"
09/18/2013,00:13:00,MCP,"3rd district, Silver Spring",KNOWINGLY DRIVING  UNINSURED VEHICLE,LOCKWOOD DRIVE@STEWART LANE,39.0431583333333,-76.9856766666667,No,No,No,No,No,No,No,No,No,No,MD,01 - Motorcycle,2009.0,PONTIAC,GT,GRAY,Citation,17-107,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0431583333333, -76.9856766666667)"
11/25/2016,22:11:00,MCP,"3rd district, Silver Spring",EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,SB 270/ 370,39.1198883333333,-77.1975616666667,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2006.0,HONDA,ACCORD,SILVER,Warning,21-801.1,Transportation Article,No,ASIAN,M,FAIRFAX,VA,VA,A - Marked Patrol,"(39.1198883333333, -77.1975616666667)"
11/27/2016,20:26:00,MCP,"4th district, Wheaton",DRIVING VEH. ON HWY WITH LAMP IMPROPERLY DISPLAYING WHITE LIGHT FROM REAR,GEORGIA AVE/QUEEN MARY DR,39.1486066666667,-77.066985,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014.0,FORD,FOCUS,RED,Warning,22-227(d),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1486066666667, -77.066985)"
03/20/2014,13:45:00,MCP,Headquarters and Special Operations,DRIVER CHANGING LANES WHEN UNSAFE,RIDGE RD AT FREDERICK RD,39.2016466666667,-77.2542883333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,LEXUS,RX350,SILVER,Citation,21-309(b),Transportation Article,No,ASIAN,F,ROCKVILLE,MD,MD,B - Unmarked Patrol,"(39.2016466666667, -77.2542883333333)"
11/28/2016,19:48:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,FLOWER AVE  ARLISS ST,39.0003383333333,-77.0040883333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011.0,TOYOTA,CAMRY,SILVER,Warning,22-226(a),Transportation Article,No,HISPANIC,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0003383333333, -77.0040883333333)"
11/29/2016,17:39:00,MCP,"5th district, Germantown",DRIVER CHANGING LANES WHERE PROHIBITED BY TRAFFIC CONTROL DEVICE,N/B 270 PRIOR TO EXIT 15 (GERMANTOWN RD),39.1860333333333,-77.2559383333333,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2011.0,JEEP,SOFT TOP,BLUE,Warning,21-309(e),Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1860333333333, -77.2559383333333)"
12/01/2016,09:55:00,MCP,"1st district, Rockville",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,VEIRS MILL RD / TWINBROOK PKW,39.074195,-77.1134366666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009.0,CHEVY,EXPRESS,SILVER,Warning,16-116(a),Transportation Article,No,HISPANIC,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.074195, -77.1134366666667)"
02/16/2015,15:50:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,S/B WISCONSIN AVE @ HIGHLAND AVE,38.9912883333333,-77.09526,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005.0,M BENZ,ML350,GOLD,Citation,21-201(a1),Transportation Article,No,BLACK,M,SANDY SPRING,MD,MD,A - Marked Patrol,"(38.9912883333333, -77.09526)"
11/30/2016,23:26:00,MCP,"4th district, Wheaton",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,GEORGIA AVE/OLD BALTIMORE RD,39.136635,-77.0691666666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008.0,FORD,TK,BLACK,Warning,23-104,Transportation Article,No,WHITE,M,MT AIRY,MD,MD,A - Marked Patrol,"(39.136635, -77.0691666666667)"
06/01/2012,08:19:00,MCP,"2nd district, Bethesda",OPERATOR NOT RESTRAINED BY SEATBELT,OLD GEORGETOWN @ DEMOCRACY,39.02567765,-77.12588735,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003.0,TOYOTA,HIGHLANDER,BLUE,Citation,22-412.3(b),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,L - Motorcycle,"(39.02567765, -77.12588735)"
11/25/2016,16:45:00,MCP,"6th district, Gaithersburg / Montgomery Village",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,E VILLAGE AVE @ PLUM CREEK DR,39.188195,-77.1659766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016.0,HONDA,ODYSSEY,BLACK,Warning,21-801.1,Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.188195, -77.1659766666667)"
10/10/2014,01:17:00,MCP,"3rd district, Silver Spring",FAILURE TO ATTACH VEH. REG. PLATES AT FRONT AND REAR,LOCKWOOD AND NEW HAMSPHIRE AVE,39.03949,-76.9903416666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995.0,HONDA,2S,WHITE,Citation,13-411(a),Transportation Article,No,BLACK,M,OLNEY,MD,MD,A - Marked Patrol,"(39.03949, -76.9903416666667)"
11/29/2016,19:22:00,MCP,"4th district, Wheaton",DRIVER FAIL TO STOP AT STEADY RED ARROW SIGNAL,NORBECK RD & LAYHILL RD,39.1211833333333,-77.0328433333333,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,2014.0,INFI,QX80,WHITE,Warning,21-202(h2),Transportation Article,No,BLACK,F,STATE COLLEGE,PA,PA,A - Marked Patrol,"(39.1211833333333, -77.0328433333333)"
11/24/2016,13:40:00,MCP,"4th district, Wheaton",CAUSING STANDING VEH. TO OBSTRUCT FREE VEH. PASSAGE OF ROADWAY,2100 BLK GLENALLAN AVE,39.06359,-77.040065,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015.0,HONDA,CRV,"BLUE, DARK",Warning,21-1001(b),Transportation Article,No,HISPANIC,F,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.06359, -77.040065)"
11/23/2016,23:33:00,MCP,"5th district, Germantown",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 24,EB MIDDLEBROOK RD / OBSERVATION DR,39.17877,-77.241005,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006.0,HOND,CIVIC,WHITE,Warning,21-801(a),Transportation Article,No,HISPANIC,M,GERMANTOWN,MD,MD,Q - Marked Laser,"(39.17877, -77.241005)"
01/19/2012,15:16:00,MCP,"1st district, Rockville",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,S/B I 270 @ I 370,39.1201810333333,-77.19798135,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998.0,DODGE,CARAVAN,BLUE,Citation,21-1124.2(d2),Transportation Article,No,HISPANIC,F,ADELPHI,MD,MD,A - Marked Patrol,"(39.1201810333333, -77.19798135)"
11/27/2016,20:49:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN,WATKINS MILL @ STEDWICK,39.17038,-77.2081016666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005.0,PONTIAC,VIBE,GRAY,Warning,21-202(i1),Transportation Article,No,BLACK,F,DERWOOD,MD,MD,A - Marked Patrol,"(39.17038, -77.2081016666667)"
08/06/2014,02:45:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,CONNECTICUT AVE AT SAUL RD,38.98147,-77.0914216666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012.0,AUDI,Q7,BLUE,Citation,21-902(a1),Transportation Article,No,WHITE,M,KENSINGTON,MD,MA,A - Marked Patrol,"(38.98147, -77.0914216666667)"
06/25/2013,21:55:00,MCP,"6th district, Gaithersburg / Montgomery Village","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",MONTGOMERY VILLAGE AVE @ CLUB HOUSE RD,,,No,No,No,No,No,No,No,No,No,No,MD,04 - Limousine,2007.0,LINCOLN,LIMOSINE,BLACK,Citation,21-901.1(b),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,
08/23/2014,22:00:00,MCP,"3rd district, Silver Spring",DRIVING WHILE IMPAIRED BY ALCOHOL,STEWART LN AND COLUMBIA PIKE,39.058375,-77.0481983333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998.0,NISSAN,MAXIMA,BLACK,Citation,21-902(b1),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.058375, -77.0481983333333)"
11/30/2016,13:04:00,MCP,"4th district, Wheaton",VEH. HWY. OPERATION WITH INADEQUATE REAR RED LIGHT REFLECTOR,UNIVERSITY BLVD W AT ARCOLA AVE.,39.041385,-77.0282333333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002.0,STRN,4S,MULTICOLOR,Warning,22-210(c),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.041385, -77.0282333333333)"
11/27/2016,01:51:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,N/B RT 27@OBSERVATION DR,39.2048133333333,-77.244915,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003.0,HONDA,CRV,BLACK,Warning,21-204(d),Transportation Article,No,WHITE,M,DAMASCUS,MD,MD,A - Marked Patrol,"(39.2048133333333, -77.244915)"
11/25/2016,18:08:00,MCP,"3rd district, Silver Spring",PERMITTING VEH. TO BE DRIVEN ON HWY. W/O CURRENT REGISTRATION & VALIDATION TABS ISSUED BY ADM.,650 UNIVERSITY BLVD,38.99948,-76.9942533333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998.0,NISSAN,ALTIMA,BLACK,Warning,13-411(e),Transportation Article,No,WHITE,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.99948, -76.9942533333333)"
11/23/2016,00:35:00,MCP,"5th district, Germantown",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,CLOPPER RD/124,39.1428633333333,-77.2216316666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014.0,FORD,FOCUS,RED,Warning,22-226(a),Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1428633333333, -77.2216316666667)"
11/27/2016,14:43:00,MCP,"2nd district, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,PARKED IN FRONT OF 3916 BLACKTHORN ST,38.9871233333333,-77.0794566666667,No,No,No,No,No,No,No,No,No,No,CT,02 - Automobile,2012.0,TOYOTA,HIGHLANDER,"BLUE, DARK",Warning,13-411(f),Transportation Article,No,OTHER,F,GREENWICH,CT,CT,A - Marked Patrol,"(38.9871233333333, -77.0794566666667)"
01/18/2012,14:12:00,MCP,"3rd district, Silver Spring",FAILURE TO ATTACH VEH. REG. PLATES AT FRONT AND REAR,I/L I495 @ GEORGIA AVENUE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999.0,MERCURY,SABLE,"GREEN, DK",Citation,13-411(a),Transportation Article,No,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,
09/22/2012,21:24:00,MCP,"3rd district, Silver Spring",DRIVER FAIL TO MAKE REQUIRED STOP AT PAVEMENT MARK,29 N/B AT FAIRLAND RD,39.0067167333333,-76.8914382,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2013.0,CADILLAC,CTS,SILVER,Citation,21-202(m),Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0067167333333, -76.8914382)"
11/25/2016,03:04:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,FREDERICK RD @ RIDGE RD,39.1840266666667,-77.262855,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004.0,SUB,OUTBACK,GOLD,Warning,21-201(a1),Transportation Article,No,WHITE,M,MOUNT AIRY,MD,MD,A - Marked Patrol,"(39.1840266666667, -77.262855)"
11/19/2015,02:12:00,MCP,"3rd district, Silver Spring",POSSESSING SUSPENDED LIC.,PROSPERITY DR / TECH RD,39.0577666666667,-76.9679433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,HYUN,2S,RED,Citation,16-301(j),Transportation Article,No,BLACK,M,BROOKLYN,MD,MD,A - Marked Patrol,"(39.0577666666667, -76.9679433333333)"
01/22/2015,09:36:00,MCP,"2nd district, Bethesda",FAILURE TO STOP AT STOP SIGN,NEBEL ST @ MARINELLI RD,39.0493333333333,-77.10703,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,RANGE ROVER,SPORT-TK,WHITE,Citation,21-707(a),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0493333333333, -77.10703)"
11/25/2016,21:41:00,MCP,"3rd district, Silver Spring",MOTOR VEH. W/O REQUIRED STOP LAMPS EQUIPMENT,PINEY BRANCH  RD / CARROLL AVE,38.9997816666667,-76.9939766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012.0,TOYOTA,COROLLA,RED,Warning,22-206(a),Transportation Article,No,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9997816666667, -76.9939766666667)"
08/01/2014,12:51:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAIL OF DRIVER IN ATTEND VEH ACCIDENT TO FURNISH REQ ID & LIC,WOODFIELD RD/AIRPARK RD,39.14989,-77.23409,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005.0,NISSAN,SENTRA,BLUE,Citation,20-104(b),Transportation Article,Yes,WHITE,M,CHEVERLY,MD,MD,A - Marked Patrol,"(39.14989, -77.23409)"
11/26/2016,20:14:00,MCP,"3rd district, Silver Spring","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",UNIVERSITY BLVD AND EAST FRANKLIN AVE,39.01182,-77.0021716666667,No,No,No,No,No,No,No,No,No,No,SC,02 - Automobile,2003.0,FORD,4S,BRONZE,Warning,22-201.1,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.01182, -77.0021716666667)"
01/02/2012,00:50:00,MCP,"4th district, Wheaton",HEADLIGHTINOPERATIVE,11406B GEORGIA AVE,39.0418190166667,-77.05256445,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996.0,CHRYSLER,SEBRING,PURPLE,Citation,11-393.9,Maryland Rules,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0418190166667, -77.05256445)"
11/27/2016,20:31:00,MCP,"4th district, Wheaton",OPER. MOTOR VEH. WITH OCCUPANT UNDER 16 NOT RESTRAINED BY SEAT BELT,PARKLAND DR AT LANDGREEN ST,39.08052,-77.0870983333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005.0,CHEV,VN,BEIGE,Warning,22-412.3(b),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.08052, -77.0870983333333)"
12/17/2014,13:55:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,MONTGOMERY VILLAGE AVE/STEDWICK RD,39.1675816666667,-77.20488,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007.0,TOYOTA,CAMRY,WHITE,Citation,21-801(b),Transportation Article,No,HISPANIC,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1675816666667, -77.20488)"
11/28/2016,12:51:00,MCP,Headquarters and Special Operations,EXCEEDING HIGHWAY WORK ZONE SPEED LIMIT,GEORGIA AVE @ URBANA DR,39.0612083333333,-77.0530033333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,CADI,4 DR,BLACK,Warning,21-802.1,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.0612083333333, -77.0530033333333)"
11/29/2016,11:05:00,MCP,"5th district, Germantown",POSSESSING SUSPENDED LIC.,RIDGE RD AND IS270,39.179405,-77.2634516666667,No,No,No,No,No,No,No,No,Yes,No,MD,02 - Automobile,2014.0,FORD,TK,,Warning,16-301(j),Transportation Article,No,WHITE,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.179405, -77.2634516666667)"
11/28/2016,07:43:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,8001 RIVER RD,38.9955133333333,-77.1666366666667,No,No,No,No,No,No,No,No,No,No,VA,05 - Light Duty Truck,2011.0,AUDI,Q5,BLACK,Warning,21-801.1,Transportation Article,No,WHITE,M,MCLEAN,VA,VA,Q - Marked Laser,"(38.9955133333333, -77.1666366666667)"
04/22/2013,17:03:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,MONTGOMERY VILLAGE @ WALKERS CHOICE,39.1655479666667,-77.20489015,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001.0,TOYOTA,RAV 4,BLUE,Citation,16-101(a),Transportation Article,No,BLACK,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1655479666667, -77.20489015)"
03/14/2013,21:26:00,MCP,"5th district, Germantown",DRIVING MOTOR VEH. WHILE LIC. SUSPENDED UNDER  27-103,BETHESDA CHURCH & BRIGADIER PL,39.2830966666667,-77.2044766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,DODGE,CALIBER,BLACK,Citation,16-303(h),Transportation Article,No,WHITE,M,DAMASCUS,MD,MD,S - License Plate Recognition,"(39.2830966666667, -77.2044766666667)"
02/14/2012,08:08:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,ROCKVILLE PIKE/ALTA VISTA RD,39.0136342666667,-77.0989385166667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009.0,MERCEDEZ,CLK350,WHITE,Citation,16-112(c),Transportation Article,No,BLACK,F,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.0136342666667, -77.0989385166667)"
12/06/2012,14:03:00,MCP,Headquarters and Special Operations,PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,PINEY BRANCH @ BARRON,38.9996688666667,-76.9963050833333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,,Citation,21-503(c),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,O - Foot Patrol,"(38.9996688666667, -76.9963050833333)"
11/27/2016,14:47:00,MCP,"2nd district, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,PARKED IN FRONT OF 3916 BLACKTHORN ST,38.9871233333333,-77.0794566666667,No,No,No,No,No,No,No,No,No,No,CT,02 - Automobile,2013.0,HONDA,CIVIC,GRAY,Warning,13-411(f),Transportation Article,No,OTHER,M,GREENWICH,CT,CT,A - Marked Patrol,"(38.9871233333333, -77.0794566666667)"
11/30/2016,01:09:00,MCP,"3rd district, Silver Spring",DRIVER FAIL TO STOP AT STEADY RED ARROW SIGNAL,GEORGIA AVE @ COLESVILLE RD,38.997925,-77.0267866666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002.0,HONDA,CIVIC,SILVER,Warning,21-202(h2),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.997925, -77.0267866666667)"
07/05/2013,02:22:00,MCP,"5th district, Germantown",DRIVING WHILE IMPAIRED BY ALCOHOL,OBSERVATION DR@BOLAND FARM RD,39.1844383333333,-77.2627966666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003.0,TOYOTA,2D,WHITE,Citation,21-902(b1),Transportation Article,No,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1844383333333, -77.2627966666667)"
12/01/2016,17:18:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,KOHLS ASPEN HILL RD AT CONNECTICUT AVE,39.0813516666667,-77.0782333333333,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,2004.0,ACURA,MDX,SILVER,Warning,21-201(a1),Transportation Article,No,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0813516666667, -77.0782333333333)"
11/24/2016,00:12:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,SOUTH FREDERICK / W DEER PARK,39.133615,-77.18996,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011.0,TOYOTA,4RUNNER,WHITE,Warning,21-405(e1),Transportation Article,No,WHITE,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.133615, -77.18996)"
11/25/2016,21:13:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,UNIVERSITY BLVD/GRANDVIEW AVE,39.040485,-77.0548483333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,TOYOTA,SIENNA,SILVER,Warning,21-201(a1),Transportation Article,No,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.040485, -77.0548483333333)"
09/04/2015,12:47:00,MCP,"1st district, Rockville",DRIVER FAIL TO STOP AT STEADY RED ARROW SIGNAL,N/B ROCKVILLE PIKE @ EDMONSTON DR,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2003.0,CHEVY,EXPRESS,WHITE,Citation,21-202(h2),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,XX,A - Marked Patrol,
01/20/2014,22:53:00,MCP,"2nd district, Bethesda",POSSESSING SUSPENDED LIC.,NORTHBOUND I-270 AT MONTROSE ROAD,39.0513533333333,-77.1520866666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003.0,INFI,4S,GREEN,Citation,16-301(j),Transportation Article,No,WHITE,M,MOUNT AIRY,MD,MD,A - Marked Patrol,"(39.0513533333333, -77.1520866666667)"
